"ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"TRACHYBASALT [11135]",68.6904,143.9765,18.2919,74.8659,13.4979,4.0415,10.1973,1.2104,5.9657,0.9395,2.2369,0.256,1.4746,0.1908,-32.833,-65.833
"TRACHYBASALT [23175]",88.6,181,21.2,77.4,11.7,3.03,8.17,1.06,4.08,0.73,2.08,0.25,1.55,0.23,32,96
"TRACHYBASALT [19193]",20.14,42.11,5.39,22.15,4.34,1.76,3.73,0.52,3.11,0.61,1.73,0.24,1.53,0.22,28.4948,-10.7088
"TRACHYBASALT [11656]",12,27,3.9,18,4.9,1.5,4.7,0.67,3.6,0.69,1.8,0.27,1.8,0.29,-3.3175,152.5817
"TRACHYBASALT [26042]",22.55,54.72,7.21,31.65,7.3,2.39,7.26,1.01,5.69,1.11,2.98,0.41,2.41,0.35,45,124
"TRACHYBASALT [25716]",58.3145542734316,110.280534744147,12.6827322849454,50.0361606876614,9.41074617393152,2.78486851734015,8.08461298418068,1.07624949403649,5.59151950051654,1.00587273286345,2.56491047487128,0.345661470273682,2.17738833043906,0.322359896299925,37.7093333333333,15.0228333333333
"TRACHYBASALT [11069]",92.7,172.2,18.73,71.7,13.63,4.11,10.88,1.51,8.11,1.46,3.53,0.46,2.65,0.4,4.155,9.1381
"TRACHYBASALT [22764]",101,197,23.1,81,11.7,3.1,8,0.9,4.6,0.7,1.9,0.3,1.7,0.3,39.42896,46.27307
"TRACHYBASALT [28778]",23.33,47.96,6.67,30.06,7.13,2.19,6.6,0.88,4.84,0.9,2.53,0.36,2.35,0.35,-3.2542,152.5417
"TRACHYBASALT [8262]",48,102,12.5,50.6,8.91,1.92,6.49,0.88,4.52,0.79,0.28,0.28,1.76,0.26,42.4,12.8
"TRACHYBASALT [18105]",30.6,67.4,8.64,37.2,6.76,1.8,5.15,0.69,3.51,0.62,1.8,0.26,1.6,0.23,39.0514,26.0926
"TRACHYBASALT [20416]",37.6,76.1,9.3,38.2,8,2.9,7.4,1,6,1,2.3,0.3,1.6,0.2,42,128
"TRACHYBASALT [12566]",75.5,139.2,15.9,60,11.3,2.98,9.97,1.41,6.54,1.29,3.62,0.44,2.7,0.41,37.67201,14.98698
"TRACHYBASALT [12217] / ALKALI BASALT [10185]",42.06,80.31,9.62,37.16,7.32,2.4,6.76,0.86,4.36,0.71,1.74,0.21,1.27,0.18,48.2175,100.44
"TRACHYBASALT [14211]",23.4,55.8,7.5,32.1,7.47,3.02,7.97,1.16,6.86,1.36,3.64,0.49,3.14,0.43,53.495,-128.63
"TRACHYBASALT [11656]",20,42,5.7,26,6.3,1.9,6.1,0.83,4.4,0.86,2.3,0.32,2.3,0.35,-3.2542,152.5417
"TRACHYDACITE [22756]",40.6,76.6,8.4,29.4,4.9,1.1,3.4,0.4,2.2,0.4,1.1,0.2,1.1,0.2,35.5,47.5
"TRACHYDACITE [23517]",33.9,65.3,7.12,26.8,4.4,0.99,3.38,0.46,2.72,0.49,1.39,0.17,1.3,0.24,38.23257,-118.9063
"TRACHYDACITE [28426]",26.9,48,5.61,20.3,3.55,1.41,3.58,0.56,3.5,0.67,2.13,0.33,2.14,0.35,36,120.5
"TRACHYDACITE [26420]",151.8,285.7,30.48,100.2,15.3,2.97,11.3,1.25,5.85,1,2.4,0.31,1.87,0.27,33.8614,90.3658
"TRACHYDACITE [23930]",37.4,72,8.4,33.8,6.2,1.7,5.6,0.8,4.4,0.9,2.8,0.4,2.5,0.4,-41.32,-70.13
"TRACHYDACITE [20008]",61.8,105,12,40.8,6.76,1.46,5.46,0.84,4.02,0.76,2.31,0.31,2.02,0.31,31.75,115.75
"TRACHYDACITE [20008]",56.9,103,11.3,38.1,6.34,1.39,4.86,0.79,3.7,0.71,2.12,0.29,1.96,0.29,31.75,115.75
"TRACHYDACITE [25989]",30.87,64.8,8.33,32.1,6.227,1.285,4.886,0.796,4.298,0.802,2.427,0.402,2.449,0.403,46.7333,120.02
"TRACHYDACITE [22756]",41.7,80.2,8.6,30,4.8,1.2,3.3,0.4,2.2,0.4,1.2,0.2,1.2,0.2,35.5,47.5
"TRACHYDACITE [25065]",61.5,117.4,14.36,56.1,12.74,2.2,13.3,2.46,14.79,3.1,9.16,1.48,9.43,1.44,-33,-54
"TRACHYDACITE [23517]",32.1,79.4,11.7,53.1,10.5,2.11,6.49,0.88,4.78,0.82,1.98,0.28,1.8,0.31,38.22874,-118.90643
"TRACHYDACITE [25574]",63.9,115,13.2,45.3,6.71,1.76,4.94,0.58,2.47,0.44,1.05,0.15,0.95,0.14,32.21,86.835
"TRACHYDACITE [23517]",46.3,89.2,11.4,43.1,7.7,1.82,5.58,0.74,3.71,0.7,1.82,0.24,1.6,0.28,38.33452262,-119.07597508
"TRACHYDACITE [23517]",58.2,89.7,13.5,49.9,8.4,1.49,6.03,0.83,4.78,0.95,2.55,0.37,2.4,0.35,38.3017,-119.12129
"TRACHYDACITE [25065]",63,119.6,14.63,59.7,12.84,2.46,13.35,2.4,14.93,3.11,9.45,1.51,9.48,1.45,-33,-54
"TRACHYDACITE [20008]",48.2,81.9,8.96,29.4,4.68,1.13,3.8,0.59,2.88,0.57,1.69,0.24,1.7,0.25,31.75,115.75
"TRACHYDACITE [24047]",51,91.7,15.1,59.1,14.9,0.13,14.9,2.38,14.55,2.82,7.96,1.04,7.14,0.95,22.2214,-101.5069
"TRACHYDACITE [26420]",103.7,195.2,21.3,75.9,12,2.25,9.4,1.18,6.09,1.12,2.84,0.4,2.46,0.36,33.8622,90.3656
"TRACHYDACITE [27051]",70.9,141,15,52.5,9.12,1.65,6.97,1.02,6.02,1.18,3.17,0.46,3.03,0.47,30.13,91.42
"TRACHYDACITE [25574]",56,104,11.3,39.1,6.09,1.4,4.3,0.53,2.21,0.4,0.999,65.2,0.81,15.65,32.21,86.835
"TRACHYDACITE [27051]",63.5,128,13.7,47.9,8.41,1.54,6.49,0.99,5.61,1.09,3.05,0.48,2.96,0.43,30.13,91.44
"TRACHYDACITE [7752]",53.6,106,12.4,42.6,7.67,0.96,6.54,0.98,5.8,1.14,3.31,0.49,3.27,0.5,51.65,12
"TRACHYDACITE [11885]",36.5,81.3,10.6,42.47,10.25,1.71,10.5,1.84,10.8,2.22,6.23,0.94,6.15,0.97,44.3018,116.1398
"TRACHYDACITE [18350]",70.3,143.5,16.5,59.4,10.15,1.98,8.52,1.24,6.43,1.21,3.66,0.54,3.64,0.53,30.95,117.45
"TRACHYDACITE [21630]",37.3,67.6,7.48,27.5,5.05,1.28,5,0.82,5.17,1.02,3.39,0.51,3.31,0.54,40,42
"TRACHYDACITE [22756]",40.5,74,8.4,29.2,4.8,1.2,3.3,0.4,2.2,0.4,1.1,0.2,1.1,0.2,35.5,47.5
"TRACHYDACITE [23517]",31.6,59,6.75,26.6,4.7,1.08,3.44,0.43,2.54,0.49,1.32,0.15,1.2,0.22,38.23019,-118.98923
"TRACHYDACITE [23517]",47.00827538547,85.0532055879015,9.37181263402014,34.8914603251196,6.88376227664806,1.29524456380004,5.13621314981735,0.710574724051849,3.7952276286305,0.726109513312094,1.92661667032593,0.28934903970357,1.71673865303653,0.273508240496014,38.3108,-118.9289
"TRACHYDACITE [22756]",43.5,84,8.9,30.9,5,1.1,3.4,0.4,2.3,0.4,1.2,0.2,1.2,0.2,35.5,47.5
"TRACHYDACITE [23601]",26.29,54.28,6.3,22.68,3.88,2.12,2.86,0.32,1.65,0.27,0.7,0.09,0.57,0.08,48,117.5
"TRACHYDACITE [26636]",45.8379649203947,88.6928560043874,9.91784419718951,36.5996964605197,6.3986088165321,1.10721957660732,5.3219471612272,0.737135872016705,4.64047569815405,0.889470703544247,2.53456658220095,0.352747197788697,2.37569939250661,0.351857197062736,35,47.8
"TRACHYDACITE [20721]",48.9,81.4,8.3,27.4,4.5,0.8,3.3,0.5,3,0.6,1.8,0.3,1.9,0.4,40.937,12.858
"TRACHYDACITE [20736]",85.2,177,18.6,66.6,10.1,1.62,5.77,0.58,2.48,0.38,1.01,0.15,0.94,0.12,31.3722,84.391
"TRACHYDACITE [22756]",42.1,81.6,8.8,30.4,5,1.2,3.4,0.4,2.2,0.4,1.1,0.2,1.1,0.2,35.5,47.5
"TRACHYDACITE [28426]",34,59.9,6.9,24.8,4.18,1.41,3.73,0.62,3.59,0.68,2.11,0.31,2.17,0.31,36,120.5
"TRACHYDACITE [25574]",57.4,107,11.7,41.2,5.96,1.48,4.66,0.55,2.45,0.43,1.08,67.95,0.82,16.72,32.21,86.835
"TRACHYDACITE [15790]",25.4,46.6,4.81,17.2,3.2,0.78,2.73,0.37,2.36,0.44,1.32,0.21,1.59,0.23,40.87,37.76
"TRACHYDACITE [15953]",54.5,111.9,14.05,51.7,10.3,2.03,6.76,0.84,4.72,0.78,2.02,0.27,1.67,0.22,38.46,29.95
"TRACHYDACITE [23930]",8.8,19.7,1.9,6.8,1.3,0.6,1.5,0.2,0.9,0.2,0.5,0.1,0.4,0.1,-42.11,-69.07
"TRACHYDACITE [28426]",33.4,58.9,6.81,24,4.05,1.37,3.84,0.6,3.61,0.7,2.26,0.33,2.26,0.36,36,120.5
"TRACHYDACITE [12761]",13.25,27.24,3.52,15.48,4.17,1.21,4.13,0.69,4.55,0.99,2.59,0.37,2.37,0.38,34.484,50.375
"TRACHYDACITE [20721]",37.5,66,6.4,21.1,3.5,0.4,2.6,0.5,3.1,0.6,2.1,0.3,2.3,0.4,40.93046,12.840325
"TRACHYDACITE [27051]",70,139,16.4,56,9.93,1.35,7.23,1.1,6.2,1.24,3.57,0.55,3.36,0.52,30.23,91.32
"TRACHYDACITE [25065]",58.2,115.8,13.69,56.9,11.63,1.97,12.07,2.32,13.29,2.99,8.66,1.45,8.78,1.39,-33,-54
"TRACHYDACITE [18350]",62.9,128.5,14.7,52.7,8.89,1.87,7.52,1.07,5.54,1.06,3.25,0.47,3.27,0.5,30.95,117.45
"TRACHYDACITE [23079]",19.09,47.26,6.36,25.76,5.88,1.67,5.97,0.93,5.35,1.08,3.15,0.5,3.36,0.53,56.0469,158.4836
"TRACHYDACITE [23517]",39.1,71.4,8.76,33.2,6,1.52,5.23,0.73,3.39,0.67,1.87,0.26,1.7,0.3,38.26288,-119.05085
"TRACHYDACITE [23517]",27.1,50.2,6.27,23.8,4.3,1.03,3.03,0.38,2.19,0.4,1.12,0.18,1,0.16,38.33249,-119.02394
"TRACHYDACITE [7752]",70,137,16,55.3,9.96,1.35,8.71,1.2,6.77,1.29,3.55,0.5,3.32,0.51,51.65,12
"TRACHYDACITE [12738]",25.79,48.65,5.99,24.62,5.26,1.11,3.91,0.55,3.34,0.7,2.06,0.32,1.97,0.35,52,87
"TRACHYDACITE [23517]",41.5,81.1,8.86,32.9,6,1.29,5.01,0.8,5.23,1.05,3.17,0.48,3.2,0.52,38.35327,-119.14502
"TRACHYDACITE [23517]",35.2,61.8,8.1,29.7,5.5,1.27,3.88,0.5,2.7,0.51,1.37,0.2,1.2,0.21,38.20729,-118.99629
"TRACHYDACITE [20008]",52.4,93.4,10.6,35.9,6.03,1.39,4.68,0.67,3.04,0.56,1.7,0.21,1.4,0.2,31.75,115.75
"TRACHYDACITE [23517]",45.6,115,17.8,83.1,15.6,3.23,14.4,1.86,9.69,1.85,4.73,0.68,4.4,0.65,38.22385,-119.22691
"TRACHYDACITE [26553]",70.1,149,18.5,73.4,15.3,4.37,14,2.22,12.7,2.68,7.06,1.09,6.73,1,-27.173,-68.1194
"TRACHYDACITE [25065]",58.3,116.7,14.05,57.4,11.48,2.01,11.36,2.12,12.14,2.77,8.04,1.35,8.2,1.29,-33,-54
"TRACHYDACITE [23105]",149.98,300.73,31.42,105.6,15.25,2.95,9.04,1.11,5.38,0.89,2.03,0.27,1.57,0.22,35.668,91.637
"TRACHYDACITE [25065]",60,115.3,14.03,57.7,12.55,2.34,12.83,2.31,14.16,3.07,9.18,1.45,8.93,1.38,-33,-54
"TRACHYDACITE [15953]",32.4,58.9,6.68,26.4,4.78,1.13,4.5,0.7,3.58,0.71,2.05,0.37,2.05,0.32,39.11,28.89
"TRACHYDACITE [23517]",30.1,45.7,6.59,23.5,4.1,0.9,3.09,0.4,2.08,0.37,1.04,0.14,1,0.11,38.14283,-119.13536
"TRACHYDACITE [25065]",53.9,105.5,13.03,49.9,10.46,1.97,10.37,1.86,11.28,2.39,7.32,1.1,7.18,1.16,-33,-54
"TRACHYDACITE [22303]",34.9,67.1,8.21,29.7,5.14,1.37,4.42,0.7,4,0.8,2.47,0.41,2.78,0.44,10.16953871,-73.767385572
"TRACHYDACITE [20008]",41.3,70.7,8.19,28.7,4.71,1.36,3.92,0.58,2.8,0.53,1.64,0.22,1.51,0.22,31.75,115.75
"TRACHYDACITE [22756]",43.9,82.5,8.9,31.6,5.1,1.1,3.6,0.4,2.3,0.4,1.1,0.2,1.1,0.2,35.5,47.5
"TRACHYDACITE [25065]",60.5,117.3,14.14,56.5,12.17,2.26,12.59,2.4,14.6,3.09,9.6,1.54,9.49,1.44,-33,-54
"TRACHYDACITE [27051]",64.6,123.5,14.2,49.8,8.66,1.77,6.31,0.93,5.14,1,2.65,0.39,2.54,0.41,30.21,91.34
"TRACHYDACITE [28541]",30,69.2,7.83,25.5,3.89,1.05,3.18,0.43,2.67,0.52,1.49,0.2,1.35,0.22,40.17,30.4
"TRACHYDACITE [18755]",37.2,73,8.61,33.6,5.89,1.44,5.05,0.76,4.38,0.78,2.2,0.37,2.19,0.37,46.8,120.33
"TRACHYDACITE [28541]",20,55.8,6.34,22.8,3.81,1.03,3.36,0.47,2.99,0.56,1.63,0.21,1.46,0.22,40.17,30.4
"TRACHYDACITE [23930]",23.5,61.4,6.9,24.9,3.6,1.1,3.1,0.4,1.9,0.4,1,0.1,0.9,0.1,-42.4,-68.97
"TRACHYDACITE [25574]",69.9,132,14.5,50.2,7.31,1.88,5.31,0.59,2.63,0.43,1.02,63.94,1.12,16.2,32.21,86.835
"TRACHYDACITE [26420]",129,241.9,26,92.2,13.3,2.96,9.8,1.08,5.15,0.9,2.12,0.28,1.71,0.24,33.8624,90.3656
"TRACHYDACITE [22756]",45.3,83.2,9.1,32.1,5.2,1.3,3.6,0.5,2.4,0.5,1.3,0.2,1.2,0.2,35.5,47.5
"TRACHYDACITE [23517]",23.6,41.5,5.29,18.8,3.1,0.8,2.31,0.25,1.45,0.31,0.75,0.11,0.7,0.12,38.13805,-119.13979
"TRACHYDACITE [20736]",97.6,201,22.1,79.7,12.1,1.46,6.62,0.69,2.98,0.49,1.39,0.19,1.12,0.16,31.905,81.17
"TRACHYDACITE [23051]",50.3,99.5,9.8,34.8,5.3,1.4,4.1,0.6,3,0.6,1.7,0.3,2.2,0.3,38.617,30.046
"TRACHYDACITE [23517]",34.7,63,7.42,27.9,5,1.32,4.14,0.59,2.71,0.56,1.48,0.19,1.4,0.24,38.26128,-119.12505
"TRACHYDACITE [17345]",89.8,211,23.6,92.8,15.1,1.98,10.93,1.62,9.21,1.95,5.37,0.85,5.53,0.87,50,108
"TRACHYDACITE [23517]",33.4,58.4,6.49,22.6,4.1,1.06,2.74,0.36,2.05,0.39,1.12,0.14,1.1,0.15,38.1821,-119.11793
"TRACHYDACITE [22756]",38.1,69.8,7.8,27.3,4.5,1.1,2.9,0.4,1.9,0.4,1,0.1,1,0.2,35.5,47.5
"TRACHYDACITE [15790]",26,46.8,4.85,17.5,3.1,0.72,2.67,0.39,2.21,0.47,1.34,0.22,1.56,0.27,40.87,37.76
"TRACHYDACITE [23105]",154,282,28.2,93,12.5,2.45,7.21,0.87,3.93,0.66,1.67,0.21,1.34,0.18,35.593,89.552
"TRACHYDACITE [25065]",61.6,118.2,14.39,58.3,12.73,2.45,13.46,2.4,15.03,3.08,9.66,1.47,9.1,1.41,-33,-54
"TRACHYDACITE [20736]",93.1,192,21.1,76.6,11.9,1.3,6.61,0.67,2.96,0.47,1.19,0.16,1.09,0.14,31.9347,81.1238
"TRACHYDACITE [8477]",87.24,152.98,16.24,60.28,9.77,2.21,6.72,0.98,4.83,0.88,2.28,0.4,2.33,0.36,39.79,26.3325
"TRACHYDACITE [23517]",51.5,91.4,10.9,39.4,6.7,1.21,5.43,0.67,3.96,0.67,1.78,0.28,1.8,0.27,38.14186,-119.13171
"TRACHYDACITE [8477]",71.12,127.72,13.47,49.88,7.9,2.16,5.27,0.71,3.48,0.61,1.48,0.24,1.37,0.21,39.6,26.4
"TRACHYDACITE [9154]",52.7,102.3,10.95,36.2,6.01,1.35,4.04,0.56,3.17,0.59,1.57,0.24,1.5,0.2,-25.5754,-67.7158
"TRACHYDACITE [8477]",45.21,77.37,9.44,39.61,7.22,1.75,6.48,1.06,6.1,1.25,3.25,0.55,3.08,0.49,39.0731,26.8922
"TRACHYDACITE [7752]",49.7,98.8,11.8,41.9,7.71,2.9,6.84,0.98,5.92,1.16,3.32,0.49,3.25,0.53,51.65,12
"TRACHYDACITE [22756]",39.8,75.4,8.3,29.3,4.8,1.1,3.2,0.4,2.2,0.4,1.1,0.2,1.1,0.2,35.5,47.5
"TRACHYDACITE [25065]",56.1,109.9,13.21,56,11.06,2.06,11.36,2.22,12.94,2.83,8.21,1.36,8.45,1.3,-33,-54
"TRACHYDACITE [23517]",39,73.4,8.4,30.6,5.1,1.25,3.73,0.52,2.65,0.54,1.51,0.22,1.4,0.26,38.17379806,-119.11507874
"TRACHYDACITE [15311]",42.5,80.6,8.6,31.8,5.36,1.17,4.29,0.7,3.36,0.68,2.15,0.34,2.23,0.33,-26.127,-66.5773
"TRACHYDACITE [23517]",46.8,82.1,9.66,35.4,6.6,1.28,5.52,0.65,3.64,0.65,2.04,0.24,2,0.27,38.33541,-118.95753
"TRACHYDACITE [15438]",19.3,39.6,4.95,18.9,3.91,1.27,3.73,0.6,3.5,0.69,1.94,0.29,1.96,0.29,57.92,161.759
"TRACHYDACITE [18350]",65.8,134,15.25,54.5,9.17,1.96,7.97,1.13,5.97,1.12,3.42,0.54,3.44,0.55,30.95,117.45
"TRACHYDACITE [23474]",17.9,177,6.59,24.9,5.1,1.41,4.17,0.84,5.72,1.17,3.58,0.59,4.27,0.63,6.25,-2.25
"TRACHYDACITE [23517]",20.4,37.2,4.57,16.4,2.9,0.9,2,0.29,1.42,0.3,0.73,0.12,0.7,0.14,38.14391524,-119.1313812
"TRACHYDACITE [15790]",25.1,45.1,4.74,17.1,3.1,0.79,2.51,0.41,2.25,0.46,1.26,0.19,1.54,0.25,40.87,37.76
"TRACHYTE [12829]",96.3,192.47,22.94,88.95,17.02,4.52,15.31,2.24,12.83,2.33,6.34,0.88,5.54,0.78,43.3002,-6.3361
"TRACHYTE [20288]",53.8,107,11.71,43.3,8.06,2.12,7.54,1.35,8.13,1.74,5.6,0.89,6.02,0.93,39.2,44
"TRACHYTE [26167]",128.139662652495,236.997242409296,25.4032088956734,85.672823784098,14.460259503535,1.67474284832089,10.4150845088538,1.68601312673859,9.77068093124679,2.06313469085429,5.7477301250673,0.837414785287898,5.18470231368126,0.743179751338355,37.83293,-25.82395
"TRACHYTE [12235]",110,250,30,120.1,22.2,4.2,11,1.5,5.9,0.9,2.3,0.3,1.6,0.2,30,86
"TRACHYTE [23373]",1562,2885,296,1016,193,5.68,175,28.85,182,36,100,14.17,83.9,11.64,-32.45978,148.62805
"TRACHYTE [24969]",58.9,104.6,11.21,36.5,6.36,1.05,5.21,0.77,4.29,0.86,2.77,0.43,2.84,0.48,40,35.2
"TRACHYTE [26167]",87.933419024915,166.261038189145,17.1472553589141,58.635247836741,9.69853951657594,2.31283134452808,7.11561200230959,1.11630891265917,6.69792131088514,1.22797450057416,3.37706844940296,0.515127746040097,3.51120919000237,0.501128080108167,37.83293,-25.82395
"TRACHYTE [8986]",62,178.5,16.61,63.9,14.8,1.03,13.03,2.47,15.67,3.36,10.67,1.74,12.14,1.99,38.5899,42.346
"TRACHYTE [12680]",124.3,242.8,28.25,101.5,20.27,0.63,18.23,3.23,20.57,4.15,11.26,1.62,11.12,1.77,23.1,113.025
"TRACHYTE [18324]",112.597,198.8525,17.86057,60.02763,8.62555,1.873862,6.36328,0.877017,5.39226,1.021637,2.780836,0.436959,2.680635,0.407002,37.4567,130.8697
"TRACHYTE [25928]",78.2,141,14.7,50.6,8,2.72,6,0.9,5.2,1,2.7,0.42,2.9,0.44,33.4,126.5
"TRACHYTE [18209]",721,598,80,365,70.6,14.6,72.3,10.1,58.3,9.9,18.9,2.1,7.75,1.01,-23.25,-56
"TRACHYTE [23642]",107.413285438766,220.357946962391,25.5202632594021,45.2081783992285,6.49301157184185,1.92466441658631,6.37593828351013,0.654625843780135,2.76978592092575,0.475569913211186,1.35336740597879,0.170485053037608,1.05897203471553,0.184548698167792,35.951,52.109
"TRACHYTE [1501]",51,107,13.2,53,11,3.13,8.4,1.3,6.4,1.1,2.9,0.37,2.1,0.3,28.5,-16.3
"TRACHYTE [24810]",80.7,151,17.4,61.2,8.35,2.56,6.4,0.684,2.74,0.476,1.25,0.175,1.13,0.167,34.5108,91.6489
"TRACHYTE [20901]",92.1,179,20.9,75.7,12.77,1.34,9.97,1.55,9.01,1.99,6.09,0.9,5.66,0.83,30.43,-6.81
"TRACHYTE [14594] / ANDESITE [20507]",164,327,30,100,14,2.53,11.7,1.45,7.9,1.47,4.4,0.69,4.1,0.59,-9.075634,33.57132
"TRACHYTE [14391]",49.8,96.5,10.8,39.4,7.45,2.08,6.25,0.98,5.65,1.08,3.06,0.46,3.24,0.51,-36.4,-69.35
"TRACHYTE [18073]",25.6,57.5,7.28,29.8,6.7,1.76,6.76,1.21,7.34,1.45,4.54,0.57,4,0.66,38.92,42.98
"TRACHYTE [26167]",75.1189897148924,144.512418707245,15.6135163998402,50.8549128184665,7.96843421117232,1.62593549181113,6.1092485153734,0.906905255056599,5.55468269277534,1.02955934247001,2.82998546246108,0.387082001400729,2.94402545627518,0.382608381951679,37.83293,-25.82395
"TRACHYTE [23373]",27.3966666666667,203.213333333333,13.24,73.2333333333333,55.1933333333333,1.22333333333333,72.5233333333333,13.4566666666667,90.3066666666667,18.28,53.29,8.03333333333333,48.89,7.12333333333333,-32.45978,148.62805
"TRACHYTE [26167]",106.222520329278,190.968112679394,20.9684419350344,73.2688064084367,12.3377551947921,2.0183652718889,9.74350896339815,1.45412796446582,8.76465649056153,1.73277774007699,4.69179031122783,0.684746268126321,4.4849374822607,0.630990673937162,37.84821,-25.75768
"TRACHYTE [19574]",115,194.5,18.6,58.3,8.36,1.65,6.31,0.98,5.99,1.22,3.65,0.57,3.92,0.61,27.65,-18
"TRACHYTE [26167]",146.276890129037,248.866965178357,22.834046487432,70.3133657430458,10.1889031411827,1.38981609482453,8.5122754314863,1.25797637747978,8.29441350886417,1.79268289527627,5.56069301324174,0.778650274185058,5.8086416518739,0.8790662555571,37.83293,-25.82395
"TRACHYTE [26167]",142.698112392231,241.18156410546,23.1043543166304,72.9974700281664,11.5249007694834,1.36589888311118,8.15781357482242,1.32834456676252,8.18786017568772,1.98036024316262,5.38630929949646,0.814157737678175,5.98404953890057,0.855550608800181,37.83293,-25.82395
"TRACHYTE [14572]",107,209,23,89,15.3,3.4,11.1,1.66,8.8,1.89,4.63,0.74,4.3,0.63,5.93,10.17
"TRACHYTE [19088]",38.3,68.1,7.83,27.3,4.77,1.04,3.89,0.63,4.08,0.85,2.42,0.38,2.6,0.4,56.4028,157.9458
"TRACHYTE [20762]",115,227,25.5,95.6,14.7,2.78,12.2,1.41,4.52,0.69,2.13,0.27,1.61,0.23,30,90
"TRACHYTE [26167]",125.115729795796,226.393689867503,25.1466718328282,86.9233598872814,14.9768598790693,1.9298496526488,11.0129346766243,1.84141644385228,10.997469226674,2.10655252114514,5.90364776871028,0.863083287907614,5.72062827081745,0.732861394225467,37.8361,-25.76265
"TRACHYTE [17455] / BASALT [15285]",86,194,17.8,64.6,11.5,1.48,11.1,1.88,9.78,2.01,5.77,0.97,6.53,1,14.2728,39.0736
"TRACHYTE [9453]",77,144,15.3,55,9.6,1.8,7.1,1,5.7,1.2,2.8,0.4,3.1,0.5,40.85,14.25
"TRACHYTE [19311]",139,239,31.5,110,18.8,3.92,13,2.69,14.9,3.31,9.19,1.26,8.89,1.2,25.8,100.25
"TRACHYTE [20416]",87.9,173.7,18.9,68.5,13,0.5,10.6,2,9,1.7,4.3,0.6,3.7,0.6,42,128.07
"TRACHYTE [15775]",51.99,110.8,12.19,45.09,9.145,1.966,8.405,1.425,8.959,1.85,5.657,0.911,6.367,1.035,38.67,42.2
"TRACHYTE [1408]",61.5,84,14.1,55,13.8,2.31,8.8,1.83,11.1,2.1,5.7,0.87,5.9,0.91,18.75,-110.95
"TRACHYTE [25426]",51,93,10.8,39,6.9,1.61,5.4,0.78,4.3,0.84,2.42,0.37,2.27,0.36,38.404,14.962
"TRACHYTE [18073]",24,53.8,6.81,27.7,5.9,1.6,6.5,1.18,6.92,1.43,4.06,0.62,3.76,0.58,38.92,42.98
"TRACHYTE [18070]",67.6,133,11.9,38.5,7.7,0.42,6.5,1.1,6.8,1.4,4.7,0.77,5.3,0.83,-36.30911,-69.29797
"TRACHYTE [26167]",123.110634238779,222.014672974814,24.7972482157633,87.0754255712106,15.5483534499835,2.48942885270905,11.2189347413033,1.69655949112715,10.327900686658,2.10636827350574,5.94951667213617,0.818084499185889,6.03746240898258,0.795142547019327,37.84821,-25.75768
"TRACHYTE [21541]",76.05,149.25,16.82,58.85,12.07,2.2,10.75,1.71,10.35,2.13,6,0.82,5.46,0.79,39,-27
"TRACHYTE [22520]",62.6,109,13.8,55.3,12.2,2.66,9.68,1.49,7.5,1.38,4.2,0.54,3.52,0.54,27,99.5
"TRACHYTE [15775]",41.31,90.72,10.8,42.09,9.085,2.691,8.592,1.403,8.664,1.726,5.107,0.797,5.658,0.906,38.67,42.2
"TRACHYTE [1408]",53.3,101.1,12,50.4,13.1,3.16,10.8,2.07,13.3,2.74,7.68,1.08,6.8,1.07,18.75,-110.95
"TRACHYTE [19825]",24,51.7,6.91,28.8,6.76,1.71,6.53,1.05,6.65,1.43,3.93,0.6,3.93,0.61,44.75,90.375
"TRACHYTE [20322]",86.4,171.8,19.07,71.3,11.71,2.27,10.11,1.64,9.84,1.96,5.85,0.9,5.84,0.89,39.2,43
"TRACHYTE [17033]",36,79,10,43,9.4,1.9,8.6,1.5,9.5,2,6.4,1,5.9,0.96,43.1,101.085
"TRACHYTE [18324]",102.864594109079,191.381055702222,19.1428112117071,67.0803709256635,10.6707669632179,2.52625070342232,8.36276088675041,1.1576345695289,7.00265589661711,1.30803153116873,3.65790520423223,0.515546558780511,3.17456860461596,0.449118787115082,37.4533,130.8742
"TRACHYTE [28447]",36.1,76.8,6.99,24.7,4.28,0.69,4.1,0.61,3.02,0.65,1.92,0.35,2.12,0.34,38.8028251170139,47.8705157340576
"TRACHYTE [18324]",155.761972608935,277.116113913809,28.524776002963,96.0951390101587,15.509840256404,0.400954948426312,12.3464627708745,1.79159960327776,10.904799122874,2.0943050448693,5.91668307798452,0.891259162106258,5.4105973008435,0.773039623009325,37.4672,130.8333
"TRACHYTE [27069]",117.1,167.5,14.08,36.7,4.4,1.29,3.26,0.47,3.04,0.59,1.9,0.31,2.2,0.34,-3.8396,-32.3992
"TRACHYTE [24783]",142.4,268.9,29.91,115.7,17,3.94,13.2,1.8,9.77,1.98,5.47,0.85,5.43,0.89,-30.5,-54
